region,fuel,season,hour,year,supply_GW,demand_GW,fuel_name_full
Thailand,Electricity output from Centralized Electricity Generation,Wet,13,2040,42.5291,43.6445,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,14,2040,42.1965,43.2217,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,15,2040,42.5291,43.2289,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,16,2040,42.4986,43.1061,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,17,2040,39.8154,40.5355,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,18,2040,39.5987,40.3166,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,19,2040,40.1552,41.1412,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,20,2040,39.4551,40.0510,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,21,2040,39.1460,40.3674,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,22,2040,37.2323,38.9744,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,23,2040,35.5843,37.2326,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,24,2040,33.1630,34.9560,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,1,2045,36.7491,38.9291,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,2,2045,36.6633,38.8433,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,3,2045,36.5929,37.8664,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,4,2045,36.5398,38.7198,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,5,2045,36.4845,38.3195,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,6,2045,37.0393,39.0632,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,7,2045,40.5166,41.3558,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,8,2045,44.7567,46.3918,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,9,2045,47.4576,48.2241,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,10,2045,49.6153,50.3061,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,11,2045,52.0408,52.8547,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,12,2045,52.9088,52.5888,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,13,2045,52.6974,52.7931,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,14,2045,51.5530,52.4596,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,15,2045,48.8493,49.2305,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,16,2045,48.9147,49.7265,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,17,2045,48.3589,49.8536,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,18,2045,51.4274,52.6504,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,19,2045,48.5695,49.7184,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,20,2045,46.5593,47.4951,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,21,2045,45.8764,46.8049,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,22,2045,41.6988,43.8788,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,23,2045,39.2683,41.1646,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,24,2045,36.8393,38.9237,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,1,2045,42.4915,44.1409,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,2,2045,42.4740,43.0994,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,3,2045,42.4509,44.3142,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,4,2045,42.4266,44.1560,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,5,2045,42.3945,43.9844,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,6,2045,42.3617,42.8605,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,7,2045,43.2230,43.9704,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,8,2045,48.6556,49.4317,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,9,2045,50.3683,51.8117,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,10,2045,53.0407,53.6771,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,11,2045,55.3995,56.1935,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,12,2045,56.4990,56.1790,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,13,2045,51.7373,52.5999,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,14,2045,54.0424,55.1641,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,15,2045,53.8032,53.5821,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,16,2045,52.0966,53.0529,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,17,2045,49.3856,50.2437,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,18,2045,48.5792,49.9723,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,19,2045,49.8556,50.9945,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,20,2045,48.3840,49.6431,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,21,2045,48.5198,50.0353,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,22,2045,46.7345,48.3086,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,23,2045,44.2167,46.1496,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,24,2045,41.3059,43.3295,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,1,2050,44.7849,46.9649,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,2,2050,44.6992,46.8792,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,3,2050,44.6287,46.8087,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,4,2050,44.5757,46.7557,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,5,2050,44.5203,46.2192,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,6,2050,44.6738,45.9318,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,7,2050,46.7725,48.6275,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,8,2050,53.6755,54.5489,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,9,2050,55.9283,56.7034,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,10,2050,57.6512,57.4381,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,11,2050,60.0766,60.7708,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,12,2050,60.9447,62.1890,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,13,2050,60.7333,62.2247,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,14,2050,59.5888,60.9600,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,15,2050,56.8851,58.0204,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,16,2050,57.6393,58.4700,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,17,2050,56.9694,58.6195,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,18,2050,60.5656,61.9080,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,19,2050,58.2028,58.4604,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
