domain,scenario,sector,layer,fuel,carrier,region,year,value,unit,value_pj,confident_carrier,branch_leaf,branch_path
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Philippines,2020,0.0,GWh,0.0,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Philippines,2030,756.9994129373196,GWh,2.7251978865743505,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Philippines,2040,2967.6081867220387,GWh,10.68338947219934,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Philippines,2050,6770.35346886565,GWh,24.373272487916342,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Philippines,2060,9554.816803418526,GWh,34.39734049230669,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Singapore,2010,0.0,GWh,0.0,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Singapore,2020,0.0,GWh,0.0,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Singapore,2030,587.058230449091,GWh,2.1134096296167275,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Singapore,2040,1992.0606145680576,GWh,7.171418212445007,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Singapore,2050,4146.258577846716,GWh,14.92653088024818,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Singapore,2060,5348.848286866143,GWh,19.255853832718117,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Thailand,2010,0.0,GWh,0.0,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Thailand,2020,0.0,GWh,0.0,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Thailand,2030,1170.3049756807663,GWh,4.213097912450759,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Thailand,2040,4619.993665661862,GWh,16.631977196382703,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Thailand,2050,10979.912565839548,GWh,39.527685237022375,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Thailand,2060,16202.278199043913,GWh,58.32820151655809,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Vietnam,2010,0.0,GWh,0.0,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Vietnam,2020,0.0,GWh,0.0,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Vietnam,2030,839.858073454217,GWh,3.0234890644351813,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Vietnam,2040,3424.8609146833187,GWh,12.329499292859948,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Vietnam,2050,8127.300250628674,GWh,29.258280902263227,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Vietnam,2060,12087.82479452053,GWh,43.516169260273905,True,Efficient,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Efficient
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Brunei,2010,0.0,GWh,0.0,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Brunei,2020,0.0,GWh,0.0,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Brunei,2030,11.596788169113962,GWh,0.04174843740881026,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Brunei,2040,30.82143844775603,GWh,0.11095717841192171,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Brunei,2050,50.120926119885866,GWh,0.18043533403158912,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Brunei,2060,52.02429008983212,GWh,0.18728744432339564,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Cambodia,2010,0.0,GWh,0.0,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Cambodia,2020,0.0,GWh,0.0,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Cambodia,2030,112.11414804095658,GWh,0.4036109329474437,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Cambodia,2040,303.59882052022556,GWh,1.092955753872812,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Cambodia,2050,572.9922588647127,GWh,2.0627721319129657,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Cambodia,2060,706.3961959843008,GWh,2.5430263055434827,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Indonesia,2010,0.0,GWh,0.0,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Indonesia,2020,0.0,GWh,0.0,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Indonesia,2030,831.5751233290916,GWh,2.99367044398473,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Indonesia,2040,4519.6413338376515,GWh,16.270708801815545,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Indonesia,2050,12967.4231315499,GWh,46.68272327357964,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Indonesia,2060,19010.01060504565,GWh,68.43603817816434,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Laos,2010,0.0,GWh,0.0,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Laos,2020,0.0,GWh,0.0,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Laos,2030,2.750697032681951,GWh,0.009902509317655024,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Laos,2040,8.775951670754232,GWh,0.03159342601471524,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Laos,2050,18.453566535269758,GWh,0.06643283952697113,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Laos,2060,24.79476369569854,GWh,0.08926114930451474,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2010,0.0,GWh,0.0,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2020,0.0,GWh,0.0,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2030,269.5904742072444,GWh,0.97052570714608,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2040,816.292392216797,GWh,2.9386526119804692,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2050,1659.4055801875093,GWh,5.973860088675034,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2060,2070.123603890389,GWh,7.452444974005401,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2010,0.0,GWh,0.0,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2020,0.0,GWh,0.0,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2030,21.330284696578786,GWh,0.07678902490768363,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2040,73.40925960293794,GWh,0.26427333457057656,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2050,159.44198276621842,GWh,0.5739911379583863,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2060,218.6226523906628,GWh,0.7870415486063861,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Philippines,2010,0.0,GWh,0.0,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Philippines,2020,0.0,GWh,0.0,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Philippines,2030,187.1392600755827,GWh,0.6737013362720978,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Philippines,2040,733.6280461599092,GWh,2.641060966175673,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Philippines,2050,1673.7119170244082,GWh,6.0253629012878696,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Philippines,2060,2362.064377053279,GWh,8.503431757391803,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Singapore,2010,0.0,GWh,0.0,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Singapore,2020,0.0,GWh,0.0,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Singapore,2030,193.6593801248752,GWh,0.6971737684495508,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Singapore,2040,657.1430290540532,GWh,2.3657149045945913,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Singapore,2050,1367.7720954682602,GWh,4.9239795436857365,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Singapore,2060,1764.483640445828,GWh,6.352141105604981,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
demand,AMS Target Scenario,Commercial,Direct,Electricity,electricity,Thailand,2010,0.0,GWh,0.0,True,Best Practice,Demand\Commercial\Other Commercial\End Use Projection\Air Conditioning\Best Practice
