ams,branch,branch_type,variable,year,value
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2040,163501388.28075626
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2045,163720123.7024224
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2050,214453439.22025713
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2055,42345216.130026735
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Curtailed Energy Production,2060,45697565.86510619
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2025,12224643996.079285
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2030,14390464867.275522
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2035,19373324357.634468
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2040,20407684156.01378
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2045,24700496043.009712
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2050,21064060593.63723
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2055,19516059170.51455
Singapore,Transformation\Centralized Electricity Generation,Transformation Module,Pollutant Loadings,2060,16023982078.313862
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2025,13812643.258169182
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2030,24893025.427662913
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2035,30304374.859276123
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2040,35200357.67835475
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2045,39580973.884898774
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Costs of Production,2050,36231090.90342393
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2025,7656455.372719559
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2030,7560920.669997109
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2035,7832447.798459917
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2040,8159612.29259626
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2045,8397289.324802792
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Energy Generation,2050,8715381.600405382
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2025,5956740.668125184
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2030,6349854.890334146
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2035,6816489.731053293
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2040,7289285.866334279
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2045,7680963.4799531875
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Power Generation,2050,8267732.925337678
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2025,7523708.5849226145
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2030,7424446.437503023
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2035,7687322.507114677
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2040,8006106.141845069
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2045,8237185.0372256795
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Curtailed Energy Production,2050,8545599.179478817
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2025,1231933.1333748759
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2030,2358526.747726202
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2035,3032605.9206418097
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2040,2570870.623910129
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2045,2413155.298213482
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2050,2812117.1975670457
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2055,22.83105022831051
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical,Transformation Process,Pollutant Loadings,2060,17.145847997545438
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2025,86522.53344120002
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2030,279816.74412119994
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2035,701471.7536508
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2040,932850.0946933496
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2045,1113667.4238693304
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Energy Generation,2050,1455054.887251332
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2025,5816983.459664714
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2030,6206830.560322149
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2035,6664694.64865381
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2040,7128350.651049117
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2045,7512972.832471962
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Power Generation,2050,8089453.810166669
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2025,86522.53344120002
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2030,279816.74412119994
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2035,701471.7536508
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2040,932870.0471735509
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2045,1114031.5566330056
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Transformation Process,Curtailed Energy Production,2050,1456952.8669304887
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2025,86522.53344120002
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2030,279816.74412119994
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2035,701471.7536508
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2040,932915.8709948107
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2045,1114867.8413709977
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Energy Generation,2050,1461311.857927831
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2025,164831.73641176475
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2030,681850.8834705882
Singapore,Transformation\Centralized Electricity Generation\Processes\Coal Supercritical CCS,Transformation Process,Power Generation,2035,1349677.791
